Timestamp,SBD ,Task,Tên file ,Column 5
8/22/2025 23:17:43,T8.03,Task 1,https://drive.google.com/open?id=1PC7txB72IExI9l2i1msRVxTOoLx5jmHy,Done
8/23/2025 0:46:53,T8.22,Task 1,https://drive.google.com/open?id=1wruohPl_NPJbN1ZShTS_yTVm7cmLQ_p9nVhHBJFg5ls,Done
8/23/2025 9:37:00,T8.75,Task 2,https://drive.google.com/open?id=1myVy1GFCSICIxK3MH4Hj_yLE2rdbMtiU8R5DtHhuBvY,Done
8/23/2025 10:05:59,T8.200 ,Task 2,https://drive.google.com/open?id=1VOoVJftTOMvF_2Lsy9dRLHbS_qFt64CGUvoWLI9l3X4,Done
8/23/2025 10:08:33,T8.43,Task 1,https://drive.google.com/open?id=1e47iUqtb2FeYQe5Az1aanN-_QBp91XmYI7Rz210hYEw,Done
8/23/2025 10:09:47,T8.43,Task 2,https://drive.google.com/open?id=17pCJDE3lhQGTtZOuSuFpZGl3K4C0kSGbE0Num7H06v4,Done
8/23/2025 15:47:55,T8.75,Task 2,https://drive.google.com/open?id=1s2pRh1TxMg_XzXCqXsKvGaCYVIAWnalYMlLzyuc5Nf4,Done
8/23/2025 15:48:51,T8.75,Task 1,https://drive.google.com/open?id=1aN1pVi-e7B_NP_Nn5srBr6K4yDu-hmKH1Ej04TCaXJc,Done
8/23/2025 18:45:30,T8.29,Task 1,https://drive.google.com/open?id=1w562o6OuHE1625yFVSw-ejiQN6r_XWc7tAnXE_KTtYk,Done
8/23/2025 19:57:35,T8.32,Task 2,https://drive.google.com/open?id=1ur2oBgOcO9r-ZyKLQ4lxZrj4RBz_9nePESblVNeBbpE,Done
8/23/2025 21:09:58,T8.39,Task 1,https://drive.google.com/open?id=1lc6RBjfptvVMqKcCfpB8yYtXu3a3gtlouHhMr7qpMsE,Done
8/23/2025 22:20:55,T8.24,Task 1,https://drive.google.com/open?id=1OjRhYLqTD1kkecbGA8myCI0D9cHYeCw95pWL_o1WV7M,Done
8/24/2025 7:30:02,T8.02,Task 1,https://drive.google.com/open?id=1Y_CukITh1CSCUNlnSFsbu8PS0juETtp-k8NI9gwXdiI,Done
8/24/2025 7:43:46,T8.888,Task 1,https://drive.google.com/open?id=194r3Y95BNTXB3GTgFrRARTiyv8WRSvcORzDJPSpEm38,Done
8/24/2025 9:48:14,t8.103,Task 1,https://drive.google.com/open?id=1CO95Nvns1jzxlRd9x8TrWhm-UHfnEsvm,Done
8/24/2025 10:54:18,T8.02,Task 2,https://drive.google.com/open?id=1rI-FsIwMnnN9byCK-xaX8BRaR9gROSYUWDnf9mcRFgE,Done
8/24/2025 12:03:40,T8.31,Task 2,https://drive.google.com/open?id=1BYVP2OdZlVv_zRq3mneLM8CTL0j3l5X-_VDuNwcDTaQ,Done
8/24/2025 12:04:33,T8.114,Task 2,https://drive.google.com/open?id=1zL1HRE1c80nO1RkSESum-Z_ohB0C58-PiNfH9pYi8u4,Done
8/24/2025 12:38:35,T8.30,Task 1,https://drive.google.com/open?id=1zyssq-a2Y5eUy7SZco62KhGLkggmQ6CadLWQZd0AfiE,Done
8/24/2025 16:02:13,T8.96,Task 2,https://drive.google.com/open?id=1cErP3HP6XpqBbMJyz3JU_RQ9Hd8knH9P2wo7WLI4Tks,Done
8/24/2025 19:58:10,T8.64,Task 1,https://drive.google.com/open?id=1MSEkwY1or-4t2eDfiL9lAry_jFHjbZJ0TcxwBl2RSo8,Done
8/24/2025 23:21:27,T8.29,Task 2,https://drive.google.com/open?id=1eFfhGI-Oi49iixPKuTq9IC6dpdqmzLz6aQE9daVgpMw,Done
8/25/2025 0:14:32,T8.42,Task 2,https://drive.google.com/open?id=1uIupwBXLnNW7AUgbN70YxMLtvFw6yVUiuDc8Ouy7cMM,Done
8/25/2025 1:48:02,T8.53,Task 2,https://drive.google.com/open?id=1u-FfoL4PtcTpVCyfLBpCe1kwqpQJ3ACtd4a3g0Kk6o8,Done
8/25/2025 2:12:39,T8.51,Task 2,https://drive.google.com/open?id=18AI_bjSfoNlgUYvTvm1DGxUQO2FhQhqeUzZUL-j1Xb4,Done
8/25/2025 21:30:10,T8.45,Task 2,https://drive.google.com/open?id=1tow7qkjNQa4yAw0S8bkgMvap8ZR9vMXpX4MX2HKOwJE,Done
8/26/2025 0:38:59,T8.48,Task 1,https://drive.google.com/open?id=1eGPUbxIim0weuAafKXb5WmIzV27y7feyNMROrxT0xVo,Done
8/26/2025 1:10:13,T8.39,Task 2,https://drive.google.com/open?id=1BmZ9-Q2HUjBmbb6rTGIDfLeoDe3ZrIHgosU6uRczZac,Done
8/26/2025 2:15:20,T8.76,Task 1,https://drive.google.com/open?id=1dTEZoEp9SpLMgV33aslcRfwgmLNTjl61huCLGwWoru0,Done
8/26/2025 11:12:56,T8.29,Task 1,https://drive.google.com/open?id=15Gwr3Xh6SSKj28qXMtrbi9L8enb63ptSXnkDXIqkchk,Done
8/26/2025 11:40:31,T8.02,Task 1,https://drive.google.com/open?id=1Zor_aUlibKo4xQq-1i68oqYZxPEqKWQ6jKk7OJvOvE0,Done
8/26/2025 11:57:08,T8.30,Task 2,https://drive.google.com/open?id=1hOxMhU7rRMCa3oD2YHqeFUoXndk7tHctnDnfIFeBmEQ,Done
8/26/2025 15:00:00,T8.777,Task 1,https://drive.google.com/open?id=1fMhWUN91Rdu4BbcLkV93wE167adu8PSqTgLu87lahbc,Done
8/26/2025 16:58:40,T8.67,Task 1,https://drive.google.com/open?id=1tmghKk5mrNm1f2BzOu1A-phTpwE_VebcW2Zyp995P38,Done
8/26/2025 17:21:50,T8.42,Task 1,https://drive.google.com/open?id=1vMEEldxoMXTION0XCDCOr7wFP9ozb9vud7F-Ueblp6k,Done
8/26/2025 17:24:15,T8.98,Task 1,https://drive.google.com/open?id=1AnVhSh0IJkd03DrxZwLGVNiBNduL0BpI,Done
8/26/2025 17:24:56,T8.42,Task 1,https://drive.google.com/open?id=1aI5FirDNpYJaOCveRhCFHuuTOuVTOO2DA9Zd8RBllhc,Done
8/26/2025 17:54:38,T8.89,Task 1,https://drive.google.com/open?id=1CfqVZNpmeN1Nki1DXgN_v5OUGleYhT_g,Done
8/26/2025 18:30:59,T8.102,Task 1,https://drive.google.com/open?id=1mw8Lov_8QYdvL5TGaNZOOM__VdK-6GhYjNmFPHk68AE,Done
8/26/2025 21:46:03,T8.53,Task 2,https://drive.google.com/open?id=1ZxaF0ffkB2yg1Vnt2oHun3RQVeXelA049uOrB-6tW70,Done
8/27/2025 8:41:13,T8.759,Task 1,https://drive.google.com/open?id=1Xz4b9CotE7jNMJodqgd8Xj1ClI-3tEhyNUBbhidds3Y,Done
8/27/2025 11:26:23,T8.479,Task 1,https://drive.google.com/open?id=15kZ85B08jFboxggSwkV7MOOARI7GfS-Is3jKIOopBKc,Done
8/27/2025 13:48:56,T8.923 ,Task 1,https://drive.google.com/open?id=12LIgw7JOfdYsHEmSMV2f0oQi6dasjxOvirPncZGlBX4,Done
8/27/2025 14:35:04,T8.777,Task 2,https://drive.google.com/open?id=1wkdL4OFGDosZxU2VCuXpSvWWeZC8nhic9E3BkYgJFZU,Done
8/27/2025 14:55:06,T8.28,Task 2,https://drive.google.com/open?id=1qNAeGei9x30yr-DuaHvv5Y92O6UhziTyVjpI-T-dh2U,Done
8/27/2025 16:10:44,T8.87,Task 1,https://drive.google.com/open?id=1mrUsedCTE7OE9HS8p7YQDuNz9TTv6JHUF4zap8-fVdc,Done
8/27/2025 16:29:07,T8.67,Task 1,https://drive.google.com/open?id=1pipI5oLvqFbAecdvb2FRicbKuCCUL7K0U41nEWROSk0,Done
8/27/2025 18:02:47,T8.42,Task 2,https://drive.google.com/open?id=15mfv_Wu-O-1Sy-P3fiHt5X2kDxgISyP6mXh6TTtazJE,Done
8/27/2025 22:03:54,T8.103,Task 2,https://drive.google.com/open?id=1fNGuBi16k68lwvsp4ASt7w7Dj70aYOFb_lf6f8VbjUc,Done
8/28/2025 4:31:04,T8.67,Task 1,https://drive.google.com/open?id=1lYhfQal_kS2tZPZKf5h7T4hhRbgPxQ7GAUMfMuMk5qw,Done
8/28/2025 8:58:47,T8.26,Task 1,https://drive.google.com/open?id=1jZj6ujSXZZuAyYHewsSRbTWECtzvL8sZvNGn8OYUzNw,Done
8/28/2025 10:30:05,T8.26,Task 1,https://drive.google.com/open?id=1fbOYUdKTye9R7_Jfwv88w0dcGsnjSJjcNzkS3wUdtkw,Done
8/28/2025 10:41:05,T8.759,Task 1,https://drive.google.com/open?id=1QSETKpHhfBYO3l7-mJbwfF0wen-Cw23q2adhOwNeA5c,Done
8/28/2025 21:19:43,T8.28,Task 1,https://drive.google.com/open?id=14-xWLYjj6KFU_Dk2HVHBTmhM7bYj7bOzomyxbzIyyJk,Done
8/28/2025 21:27:15,T8.46,Task 1,https://drive.google.com/open?id=1eY7DjMZXohlIzJMIeHziAEh1GUbOCWbjAsZUgO0EnZ4,Done
8/28/2025 21:42:22,T8.48,Task 1,https://drive.google.com/open?id=11RMV74d5QDFkK592n7o4aouUtm5iC8hhHqJotOzyYb4,Done
8/29/2025 16:26:04,T8.93,Task 2,https://drive.google.com/open?id=15gxozpH2_vUZRUbHIyTlaAekwgcKkVS6Yl6bP-a1FSA,Done
8/29/2025 20:04:43,T8.01,Task 2,https://drive.google.com/open?id=1Vr0Uqr2oSpiY17P6UCJ28PMLyjupOvpgluoK48xD-mQ,Done
8/29/2025 20:07:13,T8.29,Task 2,https://drive.google.com/open?id=19ZmfP1yt1rfKPkz5oYZBo1G8dhv53ymeXcfx5OKjJe0,Done
8/29/2025 23:23:51,T8.77,Task 2,https://drive.google.com/open?id=1YFCH1F4iYTNgyZi4Z3OMWrvlbyuZHNNUj_j6DJ-Bhh0,Done
8/30/2025 0:06:11,T8.30,Task 1,https://drive.google.com/open?id=16p8g4O7eXcAyXVCAGbmnUg_2qOO9aMmxrTsaPYWrjwU,Done
8/30/2025 10:40:34,T8.77,Task 2,https://drive.google.com/open?id=1im1uZ-JiyNoyUPISR3Q3iBJrG4TkuDeU-X0vLXi2Duc,Done
8/30/2025 14:01:52,T8.02,Task 2,https://drive.google.com/open?id=1187AsHwvbsZwgkRD9bvqpTpH06MCAIl0Uub_FvwZ_Vc,Done
8/30/2025 15:58:06,T8.95 ,Task 1,https://drive.google.com/open?id=1h0llqBmU3aYZ_00zwSWHwJk0JEQ4tdHbeINGjzbE-9o,Done
8/30/2025 17:29:59,T8.87,Task 2,https://drive.google.com/open?id=1gLirJZXuYmPE5BnUSeEFFuSmY8POIyr0ZOnePyJwRpE,Done
8/30/2025 17:30:01,T8.114,Task 1,https://drive.google.com/open?id=1P5bkqzzaUzTsW1R7P3TSscq-DhW3PPS5TjbZMXkWG_g,Done
8/30/2025 19:03:07,T8.21,Task 2,https://drive.google.com/open?id=1eOJml1zV6NhTBW0Q0EocNpMhxBEfmzr5crgg7IPrEQA,Done
8/30/2025 20:35:21,T8.40,Task 1,https://drive.google.com/open?id=1CxhWOyOY0TvAWSzrSnDqTh33BtchIXBq,Done
8/30/2025 21:19:14,T8.64,Task 2,https://drive.google.com/open?id=1lQmO7iVmTjssXFa5ZlpfK9F-JLbzTVsvAbwA5qO8UaQ,Done
8/30/2025 23:38:25,T8.22,Task 1,https://drive.google.com/open?id=1ZPc2DeFVVO6J4XGQkTqzLH1gxFys9dQAKBxRS2gwk7U,Done
8/31/2025 12:37:33,T8.123,Task 1,https://drive.google.com/open?id=1PSoTRpbAFlAmaPb99M1cCjvrribHglttXgcNAW5UbW8,Done
8/31/2025 14:02:09,T8.72,Task 1,https://drive.google.com/open?id=1ldUJyKcV6LbyklqcvTUE0_IaZ7D61E-kHgiZX7ciSig,Done
8/31/2025 14:07:08,T8.72,Task 2,https://drive.google.com/open?id=119UaTVgQLC9CLLgWyg-WMv60RQ1PBpSowBsPh_bCA6k,Done
8/31/2025 16:23:27,T8.21,Task 1,https://drive.google.com/open?id=1QSeH6ot6M9ovEI-boCSZUFeZYcC0Q2E5sIc507rMsDU,Done
8/31/2025 22:53:58,T8.91 ,Task 2,https://drive.google.com/open?id=1hEII2qxhvw3ERRE6I_n_8vuEg_NWr0_rZMMnf_StY9o,Done
9/2/2025 23:39:03,T8.21,Task 1,https://drive.google.com/open?id=1V3YHoGtEZpxdygeu7Ow8jEB0Prct6nD7RNYr9MSmTp4,Done
9/3/2025 10:48:59,T8.923,Task 1,https://drive.google.com/open?id=1-sbyVIHCrdRlMEdQ62GBcSrhTlVsp6-IwExnUiapWdM,Done
9/3/2025 21:44:42,T8.87,Task 1,https://drive.google.com/open?id=1nUEGTqK5Qpcsays_6V8XdOqMC_6aJWfqsDFWBP4JZrQ,Done
9/3/2025 22:32:19,T8.05,Task 2,https://drive.google.com/open?id=1q5Cha2EC1CfF4RSHOeTuYpwhyg2qP3UXVX5vLl-vDmI,Done
9/4/2025 11:15:32,T8.26,Task 1,https://drive.google.com/open?id=1VCv0IOjag6couKpMQNINNpLkzEjKWC_d95riAf8mFOk,Done
9/4/2025 15:30:42,T8.96,Task 2,https://drive.google.com/open?id=1-PMRKt5gWq2Gce4nWWzysqR2zQpYlFXfbiZxTYspSFs,Done
9/4/2025 16:42:26,T8.42,Task 1,https://drive.google.com/open?id=1YOCvoyOr332hYN-2wDBQuxyRcm1gRKocFTNevPQ2L4E,Done
9/4/2025 17:04:39,T8.75,Task 1,https://drive.google.com/open?id=1KurVdPWbdzO_MbsLTz3KQ2DsUsrC_YA1iR5F2uslWTI,Done
9/4/2025 22:04:52,T8.103,Task 1,https://drive.google.com/open?id=1pZVFSzH8FXioA3bdRTXrB3xuOcZORcgtcexKSA7DFUw,Done
9/4/2025 23:04:10,T8.02,Task 1,https://drive.google.com/open?id=1dRKzR5VclXdE-RtXUQGfYcNk_ZF05TJCc3dGsJ7wRQo,Done
9/5/2025 16:40:52,T8.42,Task 2,https://drive.google.com/open?id=1xRJGxov19epRfE2g4MUtVCc6xQkV5OOPd_CJpQ2Fvvw,Done
9/5/2025 22:28:11,T8.114,Task 1,https://drive.google.com/open?id=1BvHU4jLWvU9Kt9Oo2MsPOkNTMLeX706C50wZA9j3Fls,Done
9/5/2025 23:29:57,T8.75,Task 1,https://drive.google.com/open?id=1fyJJa69aSEOMhcXRIohy0huyRxcGrPXcUhTkSRTy7HI,Done
9/6/2025 11:31:25,T8.65,Task 1,https://drive.google.com/open?id=145iLCB7hL2E4tXemYzO1cnkmPJq44ClwyXLlSn4j2Os,Done
9/6/2025 18:57:40,T8.103,Task 2,https://drive.google.com/open?id=1nah_PAfZQJjkIkDFV99SI3kzq7dAd3GIN5ILGWOErRA,Done
9/7/2025 22:04:06,T8.04,Task 2,https://drive.google.com/open?id=1YS9lN6MRIuNaYsNqllDjVqV0YEnpfVwt-VrzfRjvUkY,Done
9/7/2025 22:08:50,T8.04,Task 2,https://drive.google.com/open?id=17vPOosj4DEWyBIbEt_LVZ7X1m0vpm8HsXP6DXv6BBTo,Done
9/8/2025 1:10:36,T8.01,Task 1,https://drive.google.com/open?id=1BGIo16-MY-LR0Ie4XNQTEI3LzJ7QZvoXT62nxliQ2rI,Done
9/8/2025 22:11:02,T8.28,Task 2,https://drive.google.com/open?id=1jkHvTckULnoS8YSLlQw0CkL03TeK4f4rLRlTJTVH1bQ,Done
9/8/2025 22:50:59,T8.74,Task 1,https://drive.google.com/open?id=1sgaNbqQDhTyRDYgUHNfe_nVwZPRdxp2-vLnmmGOTHbc,Done
9/9/2025 0:31:09,T8.26,Task 2,https://drive.google.com/open?id=1LARmieayFmjg4mv3IVkcS2Ozi1RgIJDUny_T0QJb87M,Done
9/9/2025 0:58:53,T8.04,Task 2,https://drive.google.com/open?id=1jkCDSYFRim-lo2Adq5vjLJwxw3eug6vNmaz-5JAPo_g,Done
9/9/2025 4:49:36,T8.29 ,Task 2,https://drive.google.com/open?id=1IUSMd-mG64VtfPwzdfKmjleko5AWfXKBMeRec6dM6PA,Done
9/9/2025 17:11:50,T8.30,Task 2,https://drive.google.com/open?id=18pTgqWobkY8sasIOCZQRV70UE9jDFXy9Wb0QB0m5oFM,Done
9/9/2025 17:14:57,T8.04,Task 1,https://drive.google.com/open?id=1dqd3bHC7r81Qwr_6E6PjqJ_eM14BcfRqDmzmSMZjOSA,Done
9/10/2025 0:56:51,T8.777,Task 1,https://drive.google.com/open?id=1o0o7BKUVh2pZt31xAwNym-y-9ciZVN-Jq_h1Ldk_w4A,Done
9/10/2025 1:05:31,T8.39,Task 1,https://drive.google.com/open?id=10WF1Oe2dwpJx0AZvxXmJgafPATWgao-2Bo0Yp77Ihc0,Done
9/10/2025 1:07:09,T8.39,Task 2,https://drive.google.com/open?id=19nNWJQ15nqF5LfsoMjZq40QsKnjtsvAd3PtsqjiiTRU,Done
9/10/2025 5:27:44,T8.21,Task 1,https://drive.google.com/open?id=1lanD138CecGg7-UvKB5vhpZE-_-09_hLzOUTqC71yFA,Done
9/10/2025 21:53:28,T8.22,Task 1,https://drive.google.com/open?id=1jEaAt29-8zLGw743gSBuNtz5ynMkO_4_,Done
9/10/2025 22:06:59,T8.70,Task 1,https://drive.google.com/open?id=1Ck_M6sub2D4wcbMSIGUjR7pwhN3CdtDgs89ofKwChcI,Done
9/10/2025 22:11:03,T8.75,Task 2,https://drive.google.com/open?id=1-yGDHjw4hlaJbULCIb31uF_L4pWwIyTEaMIvbgAe9Nw,Done
9/10/2025 22:25:52,T8.114,Task 2,https://drive.google.com/open?id=1oDzin2CiaUZe3j41hMV0Ric6ka9RNfbEto1HEPRJyjk,Done
9/10/2025 22:45:09,T8.07,Task 1,https://drive.google.com/open?id=1xZ8yIsHquEWi-ha3dPjGt0FFIEjyus4q6vbJJTy1Lao,Done
9/10/2025 22:53:42,T8.07,Task 1,https://drive.google.com/open?id=12EBj3wgSMjsvw5R2MYnnb8-qu_tz4EnSE1hFRdoOdMg,Done
9/11/2025 1:51:07,T8.29,Task 1,https://drive.google.com/open?id=1dWZpz6S_ukyQKRRhorfWUVQ3MSr08ZxfrR7AiuVlVf8,Done
9/11/2025 16:43:09,T8.74,Task 2,https://drive.google.com/open?id=1I7a15FgpLr8SPMieAjON7sabQnPDUgCyhYHe-VB_3kI,Done
9/11/2025 17:12:30,T8.75,Task 1,https://drive.google.com/open?id=1VOEfwjbg7xww8J8eXPB8zLVVd_JQcLdze0M2ixZMblY,Done
9/11/2025 21:07:09,T8.87 ,Task 1,https://drive.google.com/open?id=1sOOJDlxbHQvn35EwLmLpOfK5X8T9grY55gk8T5pQ6SA,Done
9/11/2025 22:16:53,T8.14,Task 1,https://drive.google.com/open?id=1jWSuJw7Xv74XPW1QnT7711XWfrSP7LKM8qa1z-P3VxY,Done
9/11/2025 22:17:16,T8.14,Task 1,https://drive.google.com/open?id=1QspKHW7mRN7CG-BOFO6-9mJ6YMynAH__jHlEGoFCALA,Done
9/11/2025 22:17:25,T8.102,Task 1,https://drive.google.com/open?id=1pMMG0pCEGVSUH3PqKn2Ca287AyzPHBVDmLTiBybemIs,Done
9/11/2025 22:18:43,T8.14,Task 2,https://drive.google.com/open?id=100eWA9twpIudrjuESzhLFfwRgdzgLXeWYBktgagrqS8,Done
9/11/2025 22:23:05,T8.21,Task 2,https://drive.google.com/open?id=1Ol-_FNhGgy5hVF_qNZto9t5-pdLecHIahNd8wKB4AFQ,Done
9/11/2025 23:04:15,T8.114,Task 1,https://drive.google.com/open?id=1Hc7GvYTIQpfGKlRFOJuF04mW2fR-5tE2DSWXVh_U4PA,Done
9/11/2025 23:04:44,T8.03,Task 1,https://drive.google.com/open?id=14e7wqiTKRNl8UtkD_ZYhQk-hkH1Glw4v,Done
9/12/2025 17:26:50,T8.479,Task 1,https://drive.google.com/open?id=12qIxQ_oZ9t20UZWlXNPYdqnQnyrUToxeWMmabHA92dQ,Done
9/12/2025 17:59:35,T8.03,Task 1,https://drive.google.com/open?id=1Is0rcr1klw8sTp_UcFzhid5wDm788q71M8IbP7BNnB0,Done
8/9/2025 12:23:57,T8.33,Task 1,https://drive.google.com/open?id=1a513Bo_1ZXXqDs0kEgXPO3cSfr77I9Z5t1Mpk6F6S28,Done
9/12/2025 20:13:55,T8.53,Task 2,https://drive.google.com/open?id=1NwejOHlpJw8WLaZn1PZ1Mod89w8epNj6SPbyP6jRdhs,Done
9/12/2025 22:16:37,T8.19,Task 1,https://drive.google.com/open?id=18owN8kuHxRkmuLgU5hD_oRgtmP_9NVJWZi_Hb1v1ur0,Done
9/12/2025 22:35:56,T8.103,Task 2,https://drive.google.com/open?id=1RtO7ZpOw5kq2MbcMWsHRi7Bc4LgcFbs7fX2d1t6XnCs,Done
9/13/2025 15:35:17,T8.29,Task 2,https://drive.google.com/open?id=1OzZZ5zRJWAp32m0iE3S0Z1EjZ7Q1kdwK5p7D0SjEIjA,Done
9/13/2025 16:00:51,T8.200,Task 2,https://drive.google.com/open?id=1lz31fyRHGwts6m_Eh0S_5z47qkj3iypIyT2l1fAdsVI,Done
9/13/2025 17:14:28,T8.42,Task 1,https://drive.google.com/open?id=1Nm-8mb__6EObXA6PHaADyzaLWUD6vhpexWEwsIOLHj4,Done
9/13/2025 17:15:11,T8.98,Task 1,https://drive.google.com/open?id=1INlJ6MxCEEtJ3RJ7Yl6-zUW96ZNWu1Ui,Done
9/13/2025 21:35:55,T8.28,Task 1,https://drive.google.com/open?id=1xnQVZJcwNIVWykKxTq8vwriwF_g9OaRoB_LmvixitlE,Done
9/14/2025 10:21:52,T8.26,Task 1,https://drive.google.com/open?id=1tGf37Jpzcj65wKqokRdkgiYovL_Scl33BYQtJ5HvipI,Done
9/14/2025 10:39:54,T8.923,Task 1,https://drive.google.com/open?id=1OGIbEJVCLB_guggKh3P-sKv96LSZU55UBjZCCMstdJ8,Done
9/14/2025 15:47:37,T8.777,Task 2,https://drive.google.com/open?id=1DxIEheOaEetrsQmPZk1PbaQUa7Ho0pc5ntkniMpCZ-4,Done
8/6/2025 0:10:34,T8.21,Task 2,https://drive.google.com/open?id=1SEn3pkwjPXDNAcYOjlHN4r5ePWzs3hEVQFkm7dsdl_U,Done
9/14/2025 21:44:03,T8.479,Task 2,https://drive.google.com/open?id=1b3XgvFSN7KD1kTNQsDI37YHyLDyM9iGIV1ym2SrFWog,Done
9/14/2025 23:09:47,T8.102,Task 1,https://drive.google.com/open?id=17NlSZqee6gy_nfKTTZW98lP2jVquSbwXHYdnPAvNwG8,Done
11/26/2025 13:07:20,T8.10,Task 1,https://drive.google.com/open?id=1qXHa0NK0gEZlE3wap4Z-HxQn-40JqnZsHmDPWFCzU4o,Done
9/15/2025 4:39:22,T8.01,Task 2,https://drive.google.com/open?id=1HVh7ZzAx2dbXWt5P3k7x3-MDppO06g5tbn1r4dWk7KU,Done
9/15/2025 5:36:57,T8.22,Task 1,https://drive.google.com/open?id=1sgS_SPPPnTgqVfXyLVij2Jjixb6aFYYFZfapo2pKxsU,Done
9/15/2025 8:11:39,T8.01,Task 2,https://drive.google.com/open?id=187vVE9kqpI_Gpwfd1XmDLLNRMiCYXKDruVTwspoWyeU,Done
9/15/2025 22:55:09,T8.103,Task 1,https://drive.google.com/open?id=1T2IcVvKhoO9w_cSvmUQxlXqgQFz1xmQs1gKD6U0AlQI,Done
9/16/2025 9:55:27,T8.04,Task 1,https://drive.google.com/open?id=1p-af8VLAVm8Ep9H_C9QCmJC291AmnftiK0T9EAQexYg,Done
9/16/2025 15:31:12,T8.114,Task 1,https://drive.google.com/open?id=1DDmh5v0BEZePkuJYZv2HJzVIN1PL6mUMSsKMYlCCvSI,Done
9/16/2025 20:20:49,T8.200,Task 1,https://drive.google.com/open?id=14lZtoMqmCGR-xaJA0SEVEbA3zM8ziMOoN4-5yRGYqVc,Done
9/16/2025 20:21:45,T8.200,Task 1,https://drive.google.com/open?id=1rR84bI9zrr49cJuxhO0oszA99zgVCW7xO6rg9ust9dU,Done
9/16/2025 20:58:49,T8.29,Task 1,https://drive.google.com/open?id=1P_t6iaSfD2yGtMkpD8QpJEUOickEC2UxRkTRmWApAgo,Done
9/16/2025 21:18:50,T8.44,Task 2,https://drive.google.com/open?id=1Qgc-M54FY5ZBhmC3eZ8CFi0D8P6onrNT6nyIvWCwHjM,Done
9/16/2025 21:39:26,T8.60 ,Task 1,https://drive.google.com/open?id=1Fas-tOautKbtyFkdTYh7wUNl3qjs_Xx-f_ZOYJDSL-o,Done
9/16/2025 21:46:08,T8.114,Task 1,https://drive.google.com/open?id=19qEY-DDb4224EghUbBVwwSx9Z365RgB1MnU_UBtX1GI,Done
9/16/2025 23:29:51,T8.28,Task 1,https://drive.google.com/open?id=1xPxQ0MTnmS18kDS9PErO_dNtJxImISxbpdKASXo7DqU,Done
9/16/2025 23:37:45,T8.28,Task 1,https://drive.google.com/open?id=1OWotNBGQy4OjH_AnQ88qklknXDuUlTeAi2-86zDhl9E,Done
9/17/2025 11:53:19,T8.65,Task 1,https://drive.google.com/open?id=1V83EW0kp9umwCkz9D8hKzel8m8eOSPPr1KUa4sNzw-g,Done
9/17/2025 17:13:59,T8.114,Task 1,https://drive.google.com/open?id=1qeEcv90Rfwx9UV7pteULiqbJ-dQttjNHCM4bGR2cHbU,Done
9/18/2025 1:25:28,T8.29,Task 2,https://drive.google.com/open?id=119QaaMlrRITUcVHrHdE94-IfcXO-Vhl7FEEqqXIpXzY,Done
9/18/2025 16:46:42,T8.923,Task 1,https://drive.google.com/open?id=1f149BRKLeudcATRDooKM09-E8myG2b0n2aI3-wmcn64,Done
9/18/2025 16:50:43,T8.13,Task 1,https://drive.google.com/open?id=1xtSrlFxxtl3D6u0Owq-sDKARGuBONEcoNdEBzMytni8,Done
9/18/2025 17:16:05,T8.103,Task 1,https://drive.google.com/open?id=1jE93vNf42AG9ohLVC4H65uTgasNAAj_lkQ_pEGudZtU,Done
9/18/2025 17:27:34,T8.07,Task 2,https://drive.google.com/open?id=1pGN1YH0lXW0nV8tMeIllsKSxHZvZdcf8jju9WyTrBIo,Done
9/18/2025 18:33:23,T8.20,Task 1,https://drive.google.com/open?id=1KIzSKVhd-LH4vifK7XSilWBA1QQ25hda_zsCPAb_2ds,Done
9/18/2025 18:34:00,T8.20,Task 1,https://drive.google.com/open?id=1FpSoD19GB5YMLCQqn2pqNWviG2yLNU5rk7C3p9TtOGw,Done
9/19/2025 1:15:09,T8.04,Task 2,https://drive.google.com/open?id=1TBjVThCh7ZDcfw2XwHOmB0oISzy52PvtZraFLiBGHF4,Done
9/19/2025 1:52:49,T8.04,Task 1,https://drive.google.com/open?id=1JqudRv0cqM-2RYKnb1go-jUtiNTN4govavmd4ZCaUR8,Done
9/19/2025 15:51:48,T8.43,Task 1,https://drive.google.com/open?id=1EgG1TO-bFOQ8W_AyeVsamNUula9IsnNBH46LvhlSo4o,Done
9/20/2025 10:19:48,T8.43,Task 1,https://drive.google.com/open?id=1sly8A3-4WxjhJU26pwoVOSUo_HkfU-K8bl1z2QkPaOM,Done
9/20/2025 10:46:20,T8.29,Task 2,https://drive.google.com/open?id=1CVn3qCtqO5GTPkk0enC1_NCeyzsU1ePtXLclaWrdr1I,Done
9/21/2025 8:57:57,T8.04,Task 2,https://drive.google.com/open?id=1zGceX6SoEUoIOrtVm1RvE1kaM6f5n21TpTJck7Vk-lg,Done
9/21/2025 10:29:59,T8.65,Task 1,https://drive.google.com/open?id=13Uaiqn8Ie0ckumpujTenuwlDv69O7k0Cb1ESbniF7l4,Done
9/21/2025 14:42:40,T8.21,Task 2,https://drive.google.com/open?id=1eTFX3YYo7drcvAwQJlL0VGQ47Y9uwQy1I1zzIeENxGA,Done
8/30/2025 13:25:44,T8.07,Task 2,https://drive.google.com/open?id=1hA3xnEZmQDk0F8ytomDbyHYK0iYU53B7ARzybWmWvE4,Done
